id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id0280790,1,3/5/2016 11:33,3/5/2016 11:51,1,-73.9838028,40.749794006347656,-74.00005341,40.726955413818359,N,1042
id2510832,1,6/25/2016 13:39,6/25/2016 13:48,1,-73.96718597,40.760513305664063,-73.94632721,40.781253814697266,N,544
id0303797,1,6/29/2016 16:01,6/29/2016 16:31,1,-73.98088074,40.774562835693359,-73.98961639,40.752498626708984,N,1788
id3922226,1,4/4/2016 17:08,4/4/2016 17:31,1,-73.97405243,40.779048919677734,-73.9888916,40.758628845214844,N,1398
id2808618,2,4/27/2016 19:56,4/27/2016 20:04,1,-73.96662903,40.804409027099609,-73.97540283,40.789558410644531,N,431
id1235523,1,5/17/2016 6:33,5/17/2016 6:51,1,-73.93144226,40.765567779541016,-73.97851563,40.772327423095703,N,1060
id1075733,2,1/12/2016 20:39,1/12/2016 20:58,1,-73.97283936,40.758998870849609,-73.99069214,40.703578948974609,N,1112
id3780097,2,4/7/2016 14:41,4/7/2016 14:53,1,-73.9879837,40.769721984863281,-73.97810364,40.765300750732422,N,682
id0149097,2,6/6/2016 22:33,6/6/2016 22:37,1,-73.98355865,40.773651123046875,-73.98977661,40.762340545654297,N,255
id1743519,2,6/25/2016 14:08,6/25/2016 14:21,1,-73.98552704,40.752780914306641,-73.99198151,40.755809783935547,N,805
id3987794,1,2/11/2016 22:45,2/11/2016 22:56,1,-73.9886322,40.769306182861328,-73.99036407,40.751293182373047,N,681
id2460060,1,1/20/2016 20:44,1/20/2016 20:47,1,-73.95547485,40.779548645019531,-73.95077515,40.782493591308594,N,179
id2441520,2,2/20/2016 13:34,2/20/2016 13:55,1,-73.9603653,40.778728485107422,-73.99268341,40.746086120605469,N,1227
id3276932,1,2/8/2016 12:51,2/8/2016 13:03,1,-73.98770142,40.743991851806641,-74.00849915,40.716495513916016,Y,681
id3067359,2,6/25/2016 8:41,6/25/2016 8:49,1,-73.94689178,40.779350280761719,-73.97251129,40.75109863,N,470
id3049130,2,4/6/2016 17:38,4/6/2016 18:40,1,-73.98790741,40.718429565429687,-73.78259277,40.644145965576172,N,3710
id3667045,2,3/15/2016 6:33,3/15/2016 6:41,5,-73.96266937,40.778450012207031,-73.9535675,40.765087127685547,N,423
id0128591,1,2/7/2016 21:41,2/7/2016 21:59,1,-73.98220825,40.762504577636719,-73.98734283,40.725265502929688,N,1061
id1248743,2,3/16/2016 8:47,3/16/2016 9:04,1,-73.94963074,40.772670745849609,-73.98204041,40.746379852294922,N,997
id0560632,2,6/29/2016 7:04,6/29/2016 7:10,5,-73.94983673,40.784553527832031,-73.938591,40.80493164,N,363
id3668803,2,2/13/2016 15:33,2/13/2016 15:37,4,-73.98927307,40.763271331787109,-73.98867798,40.756710052490234,N,253
id3054250,1,1/16/2016 21:02,1/16/2016 21:07,2,-73.98649597,40.746696472167969,-73.98229218,40.75714111328125,N,321
id2072050,1,3/6/2016 2:21,3/6/2016 2:41,1,-74.01441956,40.70812988,-73.98081207,40.742076873779297,N,1192
id1246156,2,3/27/2016 11:39,3/27/2016 11:52,5,-73.93811035,40.796543121337891,-73.97387695,40.758003234863281,N,802
id0990415,1,2/22/2016 19:12,2/22/2016 19:18,1,-73.98713684,40.741828918457031,-73.97941589,40.749675750732422,N,409
id3389180,1,1/27/2016 14:10,1/27/2016 14:20,1,-73.98506165,40.745368957519531,-73.98323059,40.756004333496094,N,577
id3304740,2,4/4/2016 22:39,4/4/2016 22:47,5,-73.98078156,40.742259979248047,-73.99134827,40.750278472900391,N,521
id1926880,2,5/19/2016 20:42,5/19/2016 20:47,1,-73.96871185,40.750576019287109,-73.97214508,40.747406005859375,N,319
id3472049,2,3/27/2016 9:30,3/27/2016 9:44,1,-73.99786377,40.76525879,-73.97763062,40.750972747802734,N,891
id3155047,2,2/16/2016 16:01,2/16/2016 16:10,1,-73.99382782,40.751209259033203,-73.97808838,40.753398895263672,N,537
id3864072,1,1/7/2016 18:44,1/7/2016 19:09,2,-73.97786713,40.751087188720703,-73.98207092,40.775535583496094,N,1535
id3488652,2,2/23/2016 22:22,2/23/2016 23:04,1,-73.98925018,40.769668579101563,-73.97917175,40.721721649169922,N,2490
id3698335,1,4/13/2016 10:49,4/13/2016 10:54,1,-73.99893188,40.726600646972656,-74.00606537,40.735286712646484,N,294
id1257680,2,4/20/2016 15:05,4/20/2016 15:13,2,-73.98877716,40.748592376708984,-73.97986603,40.751472473144531,N,477
id0010487,2,3/28/2016 11:07,3/28/2016 11:23,1,-73.97247314,40.756118774414063,-73.99155426,40.735160827636719,N,950
id0560000,1,4/8/2016 19:20,4/8/2016 19:32,2,-73.97520447,40.761356353759766,-73.98265076,40.756862640380859,N,759
id0168257,2,1/1/2016 0:59,1/1/2016 1:22,5,-73.99149323,40.750175476074219,-73.99463654,40.71954345703125,N,1374
id1987268,1,6/13/2016 9:03,6/13/2016 9:31,1,-74.01580048,40.715187072753906,-73.98554993,40.741348266601563,N,1686
id3056945,1,3/12/2016 18:25,3/12/2016 18:53,1,-73.96225739,40.779251098632813,-73.98959351,40.725852966308594,N,1642
id0926566,1,4/27/2016 22:39,4/27/2016 22:50,1,-73.98014069,40.745773315429688,-73.95013428,40.779506683349609,N,711
id0794983,2,1/16/2016 0:03,1/16/2016 0:12,6,-73.96116638,40.661365509033203,-73.97848511,40.682071685791016,N,501
id3968404,1,1/2/2016 7:09,1/2/2016 7:27,1,-73.97846985,40.763027191162109,-73.87184906,40.774272918701172,N,1106
id0231515,1,6/8/2016 12:17,6/8/2016 12:23,1,-73.9511795,40.777667999267578,-73.95739746,40.782764434814453,N,309
id2691561,2,6/8/2016 1:04,6/8/2016 1:15,2,-73.99391937,40.728843688964844,-73.99012756,40.714241027832031,N,662
id2212354,1,2/20/2016 9:19,2/20/2016 9:25,4,-73.97966766,40.770805358886719,-73.97029114,40.788223266601562,N,354
id1918139,2,6/29/2016 9:01,6/29/2016 9:25,6,-73.98667145,40.768421173095703,-73.951828,40.766700744628906,N,1434
id1205436,1,6/23/2016 16:30,6/23/2016 16:57,1,-74.00887299,40.710887908935547,-73.98394775,40.762889862060547,N,1630
id1235185,1,3/18/2016 17:19,3/18/2016 17:42,1,-73.9730072,40.752670288085938,-73.98777771,40.749942779541016,N,1424
id0393386,2,2/8/2016 16:22,2/8/2016 16:36,1,-73.98072815,40.744678497314453,-73.97164917,40.762538909912109,N,836
id0802625,2,6/24/2016 12:11,6/24/2016 12:23,1,-73.96847534,40.767635345458984,-73.95652771,40.783668518066406,N,701
id2730818,1,5/7/2016 13:12,5/7/2016 13:16,1,-73.95799255,40.765098571777344,-73.94632721,40.781276702880859,N,252
id1952475,1,6/23/2016 12:56,6/23/2016 13:06,1,-73.96122742,40.760643005371094,-73.95453644,40.778007507324219,N,588
id2431289,2,1/3/2016 8:54,1/3/2016 8:57,2,-73.95758057,40.768585205078125,-73.95021057,40.775726318359375,N,153
id2174172,2,1/16/2016 15:41,1/16/2016 15:47,1,-73.96144867,40.806194305419922,-73.95192719,40.822128295898437,N,371
id2722111,2,5/22/2016 4:11,5/22/2016 4:13,1,-73.91684723,40.771091461181641,-73.91995239,40.775299072265625,N,100
id3561539,1,1/12/2016 10:52,1/12/2016 10:57,1,-73.96382141,40.765422821044922,-73.95837402,40.772800445556641,N,288
id0678487,2,2/2/2016 8:36,2/2/2016 8:45,1,-73.99988556,40.738418579101563,-74.00898743,40.722713470458984,N,541
id3463067,2,1/9/2016 9:16,1/9/2016 9:17,6,-73.91735077,40.761093139648437,-73.91893768,40.759120941162109,N,50
id1408184,2,3/18/2016 17:23,3/18/2016 17:33,1,-74.0075531,40.740936279296875,-74.00956726,40.723125457763672,N,595
id2922136,2,2/24/2016 16:28,2/24/2016 16:40,1,-73.99963379,40.730949401855469,-73.98188019,40.755340576171875,N,713
id2483049,1,1/7/2016 19:22,1/7/2016 19:30,1,-73.96751404,40.770931243896484,-73.9667511,40.771453857421875,N,432
id1369402,2,2/15/2016 15:41,2/15/2016 16:01,1,-73.98934937,40.752128601074219,-73.94851685,40.780719757080078,N,1184
id2352382,1,3/7/2016 22:40,3/7/2016 23:12,1,-73.9782486,40.75097656,-73.94805145,40.629024505615234,N,1894
id3867261,1,6/15/2016 15:05,6/15/2016 15:15,1,-73.98545074,40.747203826904297,-73.97810364,40.756351470947266,N,611
id0545540,2,1/16/2016 23:04,1/16/2016 23:10,1,-74.00752258,40.725841522216797,-74.01581573,40.715316772460937,N,321
id0225443,2,3/30/2016 17:02,3/30/2016 17:47,1,-74.00166321,40.730789184570313,-73.83595276,40.717521667480469,N,2686
id3248649,1,4/25/2016 16:07,4/25/2016 16:19,3,-74.00341797,40.732135772705078,-74.0007019,40.761722564697266,N,729
id1234708,1,1/7/2016 18:23,1/7/2016 18:28,1,-73.97792053,40.763236999511719,-73.97775269,40.773769378662109,N,331
id0487324,2,4/6/2016 21:12,4/6/2016 21:21,1,-73.98712158,40.729301452636719,-74.00646973,40.714923858642578,N,552
id1458809,2,3/6/2016 10:43,3/6/2016 10:55,5,-73.93038177,40.74475098,-73.97182465,40.764480590820312,N,679
id0427965,2,4/5/2016 8:34,4/5/2016 8:58,2,-73.99555969,40.764568328857422,-73.93977356,40.804859161376953,N,1448
id3786431,1,3/23/2016 17:35,3/23/2016 17:49,1,-74.00674438,40.714580535888672,-73.99629211,40.731952667236328,N,837
id2626466,1,1/7/2016 23:35,1/8/2016 0:07,1,-73.98792267,40.754745483398438,-73.94469452,40.649112701416016,N,1935
id3201967,1,3/18/2016 6:09,3/18/2016 6:17,1,-73.94733429,40.790855407714844,-73.94608307,40.773094177246094,N,477
id0079328,1,4/17/2016 21:54,4/17/2016 22:02,2,-73.9911499,40.750083923339844,-73.9810791,40.748649597167969,N,458
id2162031,2,2/7/2016 16:16,2/7/2016 16:41,5,-73.9695816,40.784820556640625,-73.86563873,40.770961761474609,N,1517
id0451000,2,3/27/2016 17:09,3/27/2016 17:15,2,-73.96884155,40.801361083984375,-73.97360229,40.794521331787109,N,360
id3204567,2,4/20/2016 12:47,4/20/2016 13:24,1,-73.99783325,40.723121643066406,-73.99079132,40.758651733398438,N,2192
id2898273,1,2/18/2016 21:14,2/18/2016 21:25,1,-73.96266937,40.758518218994141,-73.98344421,40.743820190429688,N,693
id1513064,1,1/16/2016 20:10,1/16/2016 20:21,1,-73.98228455,40.761783599853516,-73.96270752,40.76806641,N,685
id2961686,1,2/25/2016 14:17,2/25/2016 14:30,1,-73.98538971,40.758792877197266,-73.98742676,40.73602294921875,N,763
id2844255,1,3/23/2016 16:49,3/23/2016 17:12,3,-73.97973633,40.755336761474609,-73.94675446,40.775711059570313,N,1380
id2741317,2,6/20/2016 17:27,6/20/2016 17:43,1,-73.97973633,40.765735626220703,-73.9821167,40.736053466796875,N,973
id2248826,2,5/1/2016 0:29,5/1/2016 0:39,1,-73.97228241,40.756198883056641,-73.93583679,40.803081512451172,N,570
id2802281,2,6/26/2016 21:46,6/26/2016 21:52,1,-73.97689056,40.76477051,-73.97849274,40.782360076904297,N,360
id0264947,2,6/11/2016 14:33,6/11/2016 14:43,3,-73.98230743,40.782878875732422,-73.99594116,40.76422119140625,N,547
id2084184,1,5/21/2016 23:20,5/21/2016 23:33,1,-73.989151,40.719070434570313,-73.98090363,40.729484558105469,N,775
id1914765,1,3/17/2016 23:49,3/17/2016 23:54,1,-73.978508,40.745296478271484,-73.97615814,40.751468658447266,N,274
id3054788,2,1/18/2016 10:18,1/18/2016 10:27,1,-73.96450043,40.769973754882813,-73.96548462,40.791175842285156,N,590
id0407776,2,5/24/2016 5:04,5/24/2016 5:07,2,-73.95050049,40.783718109130859,-73.95826721,40.775440216064453,N,167
id0133000,1,3/4/2016 16:35,3/4/2016 16:48,2,-73.98452759,40.742866516113281,-73.98783875,40.721164703369141,N,781
id2490769,2,3/10/2016 17:20,3/10/2016 17:35,1,-73.97249603,40.753089904785156,-73.96062469,40.777462005615234,N,871
id0288235,1,6/5/2016 17:51,6/5/2016 18:01,1,-73.98621368,40.743316650390625,-73.97327423,40.764003753662109,N,621
id0970216,1,5/23/2016 17:44,5/23/2016 17:51,1,-73.96701813,40.763736724853516,-73.96041107,40.778766632080078,N,449
id2548443,2,3/14/2016 23:21,3/14/2016 23:39,2,-73.99474335,40.749458312988281,-73.95462799,40.772239685058594,N,1036
id0663900,2,2/10/2016 19:33,2/10/2016 19:45,1,-73.97112274,40.757160186767578,-73.98654175,40.754650115966797,N,721
id2570589,2,6/4/2016 19:45,6/4/2016 19:50,1,-73.97718048,40.764541625976562,-73.96499634,40.764938354492188,N,327
id0705935,2,4/27/2016 17:54,4/27/2016 18:08,1,-73.98229218,40.767810821533203,-73.95555115,40.785129547119141,N,866
id2588987,2,5/24/2016 6:35,5/24/2016 6:44,1,-73.97734833,40.752079010009766,-73.99067688,40.770351409912109,N,541
id3071537,1,3/9/2016 17:39,3/9/2016 17:45,1,-73.98207092,40.771778106689453,-73.98369598,40.782844543457031,N,395
id3509595,2,1/22/2016 20:10,1/22/2016 20:26,1,-73.8744812,40.774051666259766,-73.96591187,40.712760925292969,N,940
id2229527,1,6/13/2016 6:52,6/13/2016 6:59,1,-73.97884369,40.764205932617188,-73.99311066,40.734363555908203,N,453
id3337121,2,3/19/2016 4:47,3/19/2016 4:51,1,-73.97418213,40.679519653320312,-73.96574402,40.674190521240234,N,185
id3096384,2,4/24/2016 19:49,4/24/2016 20:07,1,-73.97796631,40.751819610595703,-73.9807663,40.729709625244141,N,1128
id1480346,2,5/8/2016 21:26,5/8/2016 22:05,1,-73.86287689,40.769138336181641,-73.98455811,40.782917022705078,N,2327
id2255090,1,3/27/2016 2:22,3/27/2016 2:40,1,-73.99737549,40.72125244140625,-73.98222351,40.767406463623047,N,1058
id2815157,1,4/5/2016 18:24,4/5/2016 18:44,1,-73.96852112,40.758930206298828,-73.98733521,40.756649017333984,N,1184
id3446725,1,3/19/2016 15:02,3/19/2016 15:16,1,-73.99684906,40.737071990966797,-73.97803497,40.741630554199219,N,815
id0659451,2,2/1/2016 20:44,2/1/2016 20:46,1,-73.98731232,40.733142852783203,-73.98090363,40.735450744628906,N,101
id3807700,1,2/28/2016 17:14,2/28/2016 17:33,1,-73.99295807,40.752693176269531,-73.96781921,40.760166168212891,N,1122
id3733383,1,5/15/2016 19:54,5/15/2016 19:59,1,-73.95383453,40.78796387,-73.93661499,40.794284820556641,N,305
id3197751,2,1/2/2016 15:05,1/2/2016 15:19,1,-73.98616791,40.740928649902344,-74.00434113,40.721839904785156,N,889
id1905201,1,2/12/2016 0:53,2/12/2016 1:01,1,-73.99069977,40.744419097900391,-73.9737854,40.737663269042969,N,471
id0485353,1,2/19/2016 22:43,2/19/2016 22:51,1,-73.86341858,40.769805908203125,-73.86703491,40.767417907714844,N,492
id3571275,1,3/20/2016 1:25,3/20/2016 1:38,1,-74.00876617,40.719242095947266,-73.98627472,40.762153625488281,N,825
id1996654,1,5/28/2016 17:59,5/28/2016 18:18,1,-73.99417114,40.766349792480469,-73.99784088,40.719562530517578,N,1137
id2443126,1,5/6/2016 16:16,5/6/2016 16:56,2,-73.87094879,40.773738861083984,-73.99256134,40.696285247802734,N,2360
id1364008,1,1/9/2016 11:28,1/9/2016 11:33,1,-73.9910965,40.749809265136719,-73.98496246,40.754283905029297,N,268
id0527668,1,3/8/2016 21:24,3/8/2016 21:28,1,-73.96781921,40.762180328369141,-73.95858765,40.76226806640625,N,247
id2030398,2,3/13/2016 19:46,3/13/2016 20:08,1,-73.87290192,40.774181365966797,-73.97512054,40.782630920410156,N,1288
id3222124,2,5/17/2016 17:35,5/17/2016 17:44,2,-74.01035309,40.722808837890625,-74.00157928,40.727603912353516,N,560
id0753784,2,1/19/2016 22:18,1/19/2016 22:26,1,-74.01152039,40.703701019287109,-74.0115509,40.713661193847656,N,491
id2250347,2,2/3/2016 3:32,2/3/2016 3:46,1,-73.98383331,40.760940551757813,-73.92327118,40.743461608886719,N,821
id1987672,1,6/27/2016 23:09,6/27/2016 23:33,1,-73.98930359,40.720863342285156,-73.95361328,40.787040710449219,N,1391
id0683467,1,2/11/2016 14:45,2/11/2016 15:43,1,-73.87297821,40.774181365966797,-73.99124908,40.747123718261719,N,3519
id3091961,1,1/3/2016 23:10,1/3/2016 23:14,1,-73.99711609,40.747215270996094,-73.97846985,40.752689361572266,N,241
id3536413,1,4/19/2016 18:19,4/19/2016 18:37,1,-73.9853363,40.763141632080078,-73.95085907,40.783332824707031,N,1083
id3971248,2,1/6/2016 16:27,1/6/2016 16:40,3,-73.98098755,40.77410888671875,-73.9592514,40.769138336181641,N,770
id1688279,2,1/30/2016 9:26,1/30/2016 9:34,3,-74.00534058,40.737010955810547,-73.99511719,40.760208129882813,N,519
id0800564,1,4/15/2016 0:00,4/15/2016 0:27,1,-73.98101807,40.729484558105469,-73.97360229,40.678600311279297,N,1610
id1907078,1,5/11/2016 22:25,5/11/2016 22:42,1,-73.98220062,40.764656066894531,-73.95617676,40.803169250488281,N,1029
id1406132,1,5/12/2016 14:13,5/12/2016 14:30,1,-73.97729492,40.758792877197266,-73.98548889,40.741329193115234,N,1034
id2879948,1,4/24/2016 22:35,4/24/2016 22:47,1,-73.96173859,40.805625915527344,-73.93902588,40.848716735839844,N,699
id2367691,2,4/26/2016 17:02,4/26/2016 17:12,3,-73.98109436,40.744621276855469,-74.0001297,40.727996826171875,N,600
id2423406,2,1/31/2016 17:48,1/31/2016 17:50,1,-74.00784302,40.746711730957031,-74.00382996,40.750900268554687,N,134
id0847278,2,6/17/2016 6:55,6/17/2016 7:00,1,-73.96794128,40.760330200195312,-73.95333862,40.764827728271484,N,288
id1003776,1,3/31/2016 15:24,3/31/2016 15:52,1,-73.9912796,40.750049591064453,-74.01462555,40.709754943847656,N,1715
id1516778,2,5/16/2016 19:12,5/16/2016 19:36,2,-73.99461365,40.725898742675781,-73.95270538,40.779869079589844,N,1480
id1524900,2,2/16/2016 23:53,2/17/2016 0:22,5,-73.7917099,40.645256042480469,-73.95423889,40.816043853759766,N,1759
id0562833,1,4/8/2016 20:33,4/8/2016 21:01,1,-73.9526825,40.776687622070312,-73.9911499,40.685394287109375,N,1670
id1178888,2,6/12/2016 19:02,6/12/2016 19:10,1,-73.95253754,40.798221588134766,-73.938591,40.794158935546875,N,462
id0077575,2,6/7/2016 12:26,6/7/2016 12:31,1,-73.97073364,40.761001586914062,-73.96123505,40.766708374023438,N,342
id0504533,1,5/29/2016 15:58,5/29/2016 16:12,2,-73.98950195,40.739894866943359,-73.97065735,40.764427185058594,N,823
id1368044,2,5/28/2016 11:53,5/28/2016 12:16,2,-73.99523926,40.718658447265625,-73.98146057,40.756130218505859,N,1366
id1054508,1,4/30/2016 19:08,4/30/2016 19:12,2,-74.00617981,40.733264923095703,-74.00285339,40.739410400390625,N,292
id0719015,1,6/11/2016 16:09,6/11/2016 16:09,1,-73.98831177,40.746204376220703,-73.98841858,40.746189117431641,N,8
id2433043,2,6/10/2016 14:15,6/10/2016 15:01,1,-73.8633728,40.76995849609375,-73.98480225,40.768348693847656,N,2760
id0915872,2,6/30/2016 13:52,6/30/2016 14:15,1,-73.98468781,40.732810974121094,-73.98378754,40.693641662597656,N,1331
id0372196,1,5/17/2016 10:00,5/17/2016 10:22,1,-73.95506287,40.765415191650391,-73.98304749,40.760932922363281,N,1280
id1391929,2,2/17/2016 15:00,2/17/2016 15:12,4,-73.97930145,40.723426818847656,-73.98628235,40.740726470947266,N,687
id0188761,1,2/14/2016 15:34,2/14/2016 15:54,1,-73.97729492,40.752021789550781,-74.0111084,40.701885223388672,N,1214
id1971284,1,2/25/2016 17:50,2/25/2016 17:59,1,-73.98171997,40.767917633056641,-73.98147583,40.78070068359375,N,518
id2157357,2,6/8/2016 23:52,6/9/2016 0:12,1,-73.97257233,40.677478790283203,-73.97994232,40.739330291748047,N,1173
id2987896,2,3/12/2016 13:34,3/12/2016 14:14,1,-73.95641327,40.803291320800781,-73.99107361,40.736221313476563,N,2377
id1512443,2,5/25/2016 20:55,5/25/2016 21:06,6,-73.97825623,40.766437530517578,-73.99047852,40.751068115234375,N,654
id3375658,2,2/21/2016 20:10,2/21/2016 20:15,1,-73.97052765,40.764060974121094,-73.95558929,40.776069641113281,N,317
id0876989,1,3/12/2016 6:54,3/12/2016 6:58,1,-73.9986496,40.739891052246094,-73.98403931,40.754997253417969,N,262
id1253422,1,5/10/2016 10:14,5/10/2016 10:21,1,-73.96122742,40.760440826416016,-73.96228027,40.773101806640625,N,470
id1373462,2,6/18/2016 0:56,6/18/2016 1:10,1,-74.00804901,40.738273620605469,-73.98259735,40.723121643066406,N,865
id0581627,2,3/14/2016 20:11,3/14/2016 20:14,1,-73.99357605,40.733451843261719,-74.00466156,40.734336853027344,N,236
id1699430,2,6/11/2016 1:48,6/11/2016 2:14,2,-73.99866486,40.742191314697266,-73.94277954,40.787406921386719,N,1593
id1762108,2,4/3/2016 19:42,4/3/2016 19:48,1,-73.97149658,40.750576019287109,-73.98827362,40.750076293945312,N,335
id0086928,2,6/20/2016 13:26,6/20/2016 13:33,1,-73.9776001,40.758106231689453,-73.98690033,40.750320434570312,N,423
id1502727,1,6/8/2016 1:51,6/8/2016 1:55,1,-74.0015564,40.730663299560547,-74.00982666,40.732894897460938,N,262
id3352137,2,6/4/2016 3:08,6/4/2016 3:16,5,-73.97761536,40.745372772216797,-73.97951508,40.761760711669922,N,519
id2568918,2,4/14/2016 13:50,4/14/2016 14:06,6,-73.98430634,40.748371124267578,-73.97895813,40.762771606445313,N,927
id0313198,1,4/28/2016 14:59,4/28/2016 15:04,3,-73.99516296,40.725185394287109,-74.00124359,40.729290008544922,N,254
id1356305,2,2/20/2016 18:45,2/20/2016 18:49,5,-73.95297241,40.778610229492188,-73.94589996,40.773124694824219,N,193
id3692564,1,1/14/2016 19:59,1/14/2016 20:09,1,-73.98027039,40.738349914550781,-73.99552155,40.733547210693359,N,608
id3401533,1,4/2/2016 23:01,4/2/2016 23:12,1,-73.97688293,40.762680053710937,-73.95054626,40.784053802490234,N,644
id1256100,2,6/8/2016 8:03,6/8/2016 8:22,1,-73.99695587,40.73718262,-74.00406647,40.707443237304688,N,1124
id3303148,1,5/14/2016 14:01,5/14/2016 14:07,1,-73.98029327,40.754222869873047,-73.99232483,40.748466491699219,N,365
id0743617,2,3/18/2016 10:59,3/18/2016 11:46,2,-73.78305817,40.644454956054688,-73.99503326,40.733623504638672,N,2832
id0220715,2,4/15/2016 13:45,4/15/2016 13:53,1,-74.00937653,40.713088989257813,-74.00656128,40.732349395751953,N,477
id1259850,1,1/28/2016 8:55,1/28/2016 9:07,1,-73.98235321,40.745841979980469,-73.97815704,40.758148193359375,N,742
id1294162,2,6/11/2016 14:42,6/11/2016 14:46,5,-73.94987488,40.795978546142578,-73.95142365,40.788356781005859,N,218
id3798966,2,3/7/2016 22:19,3/7/2016 22:27,1,-73.97848511,40.75646973,-73.96526337,40.769176483154297,N,469
id0212742,2,1/10/2016 12:49,1/10/2016 12:59,1,-74.00617981,40.733798980712891,-73.98547363,40.727649688720703,N,593
id3010182,2,1/29/2016 17:18,1/29/2016 17:35,1,-73.96592712,40.767879486083984,-73.94481659,40.802570343017578,N,997
id2849384,1,3/31/2016 21:34,3/31/2016 21:38,1,-73.99617004,40.742691040039062,-74.00178528,40.738506317138672,N,253
id0588002,1,6/11/2016 20:03,6/11/2016 20:07,1,-73.9704361,40.758403778076172,-73.96835327,40.766353607177734,N,215
id3117448,2,4/8/2016 9:18,4/8/2016 9:20,1,-73.96167755,40.77709961,-73.95648193,40.779701232910156,N,147
id3069727,2,6/7/2016 9:00,6/7/2016 9:09,1,-73.97904968,40.755409240722656,-73.98770905,40.741260528564453,N,537
id0240019,1,1/4/2016 18:29,1/4/2016 18:35,1,-73.99141693,40.685371398925781,-74.00070953,40.687576293945313,N,332
id0996066,1,5/23/2016 10:31,5/23/2016 10:48,1,-73.95614624,40.771884918212891,-73.97392273,40.764480590820312,N,1016
id2996509,2,5/3/2016 9:16,5/3/2016 9:26,2,-73.9661026,40.805271148681641,-73.98117828,40.787986755371094,N,636
id2041679,1,3/22/2016 19:23,3/22/2016 19:31,1,-73.96831512,40.750968933105469,-73.9475708,40.779216766357422,N,453
id2392280,2,4/24/2016 18:50,4/24/2016 19:11,1,-74.01358032,40.713859558105469,-73.99060059,40.757820129394531,N,1273
id0892857,2,6/23/2016 7:38,6/23/2016 7:54,1,-73.97511292,40.755748748779297,-74.00676727,40.730461120605469,N,967
id0728529,2,2/19/2016 1:28,2/19/2016 1:31,5,-73.98788452,40.749172210693359,-73.97863007,40.753185272216797,N,190
id1590391,1,6/28/2016 12:15,6/28/2016 12:52,1,-73.97587585,40.781398773193359,-73.98552704,40.738449096679688,N,2237
id1087768,1,5/9/2016 11:02,5/9/2016 11:11,1,-73.95426941,40.781147003173828,-73.96217346,40.770378112792969,N,539
id2808320,2,4/19/2016 16:45,4/19/2016 16:51,1,-73.95391083,40.781959533691406,-73.95391083,40.770759582519531,N,380
id1047562,2,4/29/2016 17:58,4/29/2016 18:16,3,-73.98439789,40.774810791015625,-73.97478485,40.759410858154297,N,1081
id3668876,1,3/30/2016 12:39,3/30/2016 12:59,1,-73.98251343,40.762775421142578,-73.97525787,40.749595642089844,N,1212
id1908866,2,1/8/2016 15:39,1/8/2016 15:46,2,-73.95396423,40.766651153564453,-73.97371674,40.756820678710937,N,419
id2111095,2,4/16/2016 15:02,4/16/2016 15:35,1,-73.7895813,40.642791748046875,-73.83055115,40.760551452636719,N,1978
id1421733,2,6/17/2016 18:42,6/17/2016 18:54,4,-73.94711304,40.818519592285156,-73.96846008,40.791019439697266,N,706
id0019104,2,4/18/2016 9:54,4/18/2016 10:02,1,-73.98564148,40.759414672851563,-73.97445679,40.762809753417969,N,495
id2391893,2,2/26/2016 9:45,2/26/2016 9:55,2,-73.98459625,40.738506317138672,-73.97585297,40.748752593994141,N,621
id2707702,2,3/6/2016 23:46,3/6/2016 23:50,1,-73.99134827,40.729938507080078,-73.97824097,40.729408264160156,N,256
id1996401,2,5/29/2016 14:38,5/29/2016 14:44,1,-73.99589539,40.74365234,-73.98709106,40.733493804931641,N,390
id1770841,1,1/25/2016 22:12,1/25/2016 22:40,1,-73.95637512,40.771507263183594,-73.89334106,40.768150329589844,N,1689
id1942048,2,6/12/2016 13:35,6/12/2016 14:35,5,-73.78959656,40.643550872802734,-73.98323059,40.771308898925781,N,3597
id2214411,1,5/3/2016 9:39,5/3/2016 10:09,1,-74.01040649,40.711383819580078,-73.99241638,40.749271392822266,N,1829
id1278692,2,4/22/2016 21:12,4/22/2016 21:25,1,-73.96086884,40.761390686035156,-73.93573761,40.815391540527344,N,784
id1982864,1,1/29/2016 7:40,1/29/2016 8:07,1,-73.98970795,40.689048767089844,-73.95367432,40.766700744628906,N,1583
id1105749,1,4/3/2016 13:04,4/3/2016 13:13,1,-73.98986816,40.734115600585937,-73.98210144,40.748950958251953,N,519
id0502369,1,4/17/2016 14:36,4/17/2016 14:50,1,-73.96633148,40.804973602294922,-73.98230743,40.771492004394531,N,815
id0055976,2,2/24/2016 9:08,2/24/2016 9:22,6,-73.99307251,40.736919403076172,-73.99436951,40.752761840820312,N,827
id2037721,2,4/6/2016 20:36,4/6/2016 20:53,1,-73.99475098,40.734268188476563,-73.9896698,40.702308654785156,N,1007
id2707950,1,5/10/2016 23:44,5/11/2016 0:16,1,-73.9732132,40.755294799804688,-73.950737,40.626392364501953,N,1956
id2457885,2,3/8/2016 15:32,3/8/2016 15:36,4,-73.9917984,40.731948852539063,-73.99898529,40.734420776367188,N,277
